<DATE>    	 <TIME>  	 <OPEN>	 <HIGH>	 <LOW> 	 <CLOSE>	 <TICKVOL>	 <VOL>	 <SPREAD>
2024.11.13	 16:00:00	 2421.8	 2429.1	 2415.2	  2425.7	      8882	     0	        8
2024.11.13	 17:00:00	 2425.9	 2427.8	 2406.2	  2424.8	      9070	     0	        8
2024.11.13	 18:00:00	 2424.6	 2425.9	 2413.7	  2416.2	      4705	     0	        8
2024.11.13	 19:00:00	 2416.3	 2419.1	 2410.0	  2414.3	      3562	     0	        8
2024.11.13	 20:00:00	 2414.4	 2414.6	 2404.1	  2404.4	      2711	     0	        8
2024.11.13	 21:00:00	 2404.5	 2406.6	 2387.1	  2387.9	      3958	     0	        8
2024.11.13	 22:00:00	 2387.8	 2394.4	 2377.9	  2381.6	      4444	     0	        8
2024.11.13	 23:00:00	 2381.4	 2386.4	 2380.6	  2383.1	      1032	     0	       20
2024.11.14	 01:00:00	 2385.0	 2386.8	 2382.7	  2384.9	       453	     0	        8
2024.11.14	 02:00:00	 2385.0	 2386.3	 2382.0	  2383.3	       529	     0	        8
2024.11.14	 03:00:00	 2383.4	 2383.4	 2380.1	  2380.6	       556	     0	        8
2024.11.14	 04:00:00	 2380.4	 2380.6	 2377.6	  2377.9	       442	     0	        8
2024.11.14	 05:00:00	 2378.0	 2379.9	 2377.8	  2379.3	       404	     0	        8
2024.11.14	 06:00:00	 2379.5	 2381.9	 2378.6	  2378.9	       390	     0	        8
2024.11.14	 07:00:00	 2378.9	 2379.2	 2375.3	  2377.3	       407	     0	        8
2024.11.14	 08:00:00	 2377.3	 2378.5	 2375.4	  2375.4	       418	     0	        8
2024.11.14	 09:00:00	 2375.4	 2384.9	 2375.1	  2382.8	       751	     0	        8
2024.11.14	 10:00:00	 2382.6	 2390.8	 2382.2	  2387.6	      1073	     0	        8
2024.11.14	 11:00:00	 2387.8	 2398.1	 2387.8	  2397.5	      1088	     0	        8
2024.11.14	 12:00:00	 2397.2	 2400.3	 2394.3	  2395.9	       928	     0	        8
2024.11.14	 13:00:00	 2396.1	 2400.5	 2392.9	  2398.2	       927	     0	        8
2024.11.14	 14:00:00	 2398.1	 2399.0	 2391.6	  2392.9	      1018	     0	        8
2024.11.14	 15:00:00	 2393.0	 2396.6	 2379.4	  2380.3	      3134	     0	        8
2024.11.14	 16:00:00	 2380.2	 2394.1	 2371.7	  2372.3	      6536	     0	        8
2024.11.14	 17:00:00	 2372.5	 2376.6	 2366.7	  2371.3	      6994	     0	        8
2024.11.14	 18:00:00	 2371.4	 2375.5	 2362.3	  2365.7	      3979	     0	        8
2024.11.14	 19:00:00	 2365.8	 2365.9	 2347.7	  2353.9	      4105	     0	        8
2024.11.14	 20:00:00	 2353.7	 2356.0	 2350.0	  2350.3	      3162	     0	        8
2024.11.14	 21:00:00	 2350.3	 2361.8	 2350.0	  2359.7	      2739	     0	        8
2024.11.14	 22:00:00	 2359.6	 2359.9	 2341.0	  2349.3	      6604	     0	        8
2024.11.14	 23:00:00	 2349.1	 2350.3	 2344.8	  2349.3	      1351	     0	       20
2024.11.15	 01:00:00	 2348.3	 2348.3	 2343.9	  2345.9	       637	     0	        8
2024.11.15	 02:00:00	 2345.9	 2346.3	 2339.9	  2341.2	       871	     0	        8
2024.11.15	 03:00:00	 2340.9	 2342.3	 2337.2	  2340.1	      1128	     0	        8
2024.11.15	 04:00:00	 2340.2	 2342.2	 2338.9	  2342.1	       830	     0	        8
2024.11.15	 05:00:00	 2342.2	 2345.1	 2340.3	  2342.7	       713	     0	        8
2024.11.15	 06:00:00	 2342.6	 2343.3	 2339.8	  2341.8	       596	     0	        8
2024.11.15	 07:00:00	 2341.8	 2343.3	 2338.7	  2339.3	       564	     0	        8
2024.11.15	 08:00:00	 2339.3	 2339.3	 2331.0	  2334.0	      1071	     0	        8
2024.11.15	 09:00:00	 2335.6	 2336.2	 2329.4	  2329.5	      1248	     0	        8
2024.11.15	 10:00:00	 2329.6	 2336.8	 2329.4	  2335.6	      1808	     0	        8
2024.11.15	 11:00:00	 2336.0	 2339.0	 2334.3	  2335.1	      1236	     0	        8
2024.11.15	 12:00:00	 2335.1	 2342.7	 2334.7	  2341.1	      1181	     0	        8
2024.11.15	 13:00:00	 2341.2	 2347.7	 2341.0	  2345.8	       989	     0	        8
2024.11.15	 14:00:00	 2345.7	 2350.0	 2344.5	  2349.6	      1139	     0	        8
2024.11.15	 15:00:00	 2349.5	 2355.2	 2341.2	  2348.1	      3994	     0	        8
2024.11.15	 16:00:00	 2348.2	 2351.9	 2333.3	  2334.6	      7846	     0	        8
2024.11.15	 17:00:00	 2334.4	 2334.5	 2314.3	  2316.9	      8444	     0	        8
2024.11.15	 18:00:00	 2317.0	 2329.2	 2315.4	  2323.5	      5619	     0	        8
2024.11.15	 19:00:00	 2323.6	 2324.3	 2311.6	  2314.0	      4154	     0	        8
2024.11.15	 20:00:00	 2314.1	 2316.5	 2306.0	  2308.6	      3679	     0	        8
2024.11.15	 21:00:00	 2308.6	 2314.3	 2305.9	  2310.3	      3076	     0	        8
2024.11.15	 22:00:00	 2310.5	 2316.8	 2309.4	  2312.5	      4013	     0	        8
2024.11.15	 23:00:00	 2312.7	 2316.1	 2312.1	  2315.4	       965	     0	       20
2024.11.18	 01:00:00	 2312.8	 2318.8	 2311.7	  2317.5	      2316	     0	        8
2024.11.18	 02:00:00	 2317.5	 2322.7	 2316.9	  2322.3	      2251	     0	        8
2024.11.18	 03:00:00	 2322.3	 2322.7	 2319.0	  2320.3	      2267	     0	        8
2024.11.18	 04:00:00	 2320.1	 2321.8	 2318.2	  2319.8	      1977	     0	        8
2024.11.18	 05:00:00	 2320.0	 2320.8	 2318.6	  2319.3	      1449	     0	        8
2024.11.18	 06:00:00	 2319.4	 2322.6	 2319.4	  2321.3	      1131	     0	        8
2024.11.18	 07:00:00	 2321.2	 2321.7	 2319.8	  2321.1	      1218	     0	        8
2024.11.18	 08:00:00	 2321.0	 2322.6	 2319.7	  2321.6	      1389	     0	        8
2024.11.18	 09:00:00	 2321.7	 2321.8	 2313.4	  2319.4	      4214	     0	        8
2024.11.18	 10:00:00	 2319.7	 2324.1	 2315.0	  2317.3	     10543	     0	        8
2024.11.18	 11:00:00	 2317.2	 2322.4	 2316.1	  2319.7	     11776	     0	        8
2024.11.18	 12:00:00	 2319.6	 2327.9	 2318.2	  2327.3	      9675	     0	        8
2024.11.18	 13:00:00	 2327.2	 2327.8	 2317.3	  2320.9	     11768	     0	        8
2024.11.18	 14:00:00	 2320.6	 2324.1	 2318.8	  2320.8	     13574	     0	        8
2024.11.18	 15:00:00	 2320.6	 2322.5	 2314.5	  2320.9	     18421	     0	        8
2024.11.18	 16:00:00	 2320.7	 2327.2	 2309.1	  2310.6	     20478	     0	        8
2024.11.18	 17:00:00	 2310.6	 2333.3	 2310.1	  2328.1	     22645	     0	        8
2024.11.18	 18:00:00	 2327.8	 2334.2	 2325.8	  2326.9	     17565	     0	        8
2024.11.18	 19:00:00	 2326.8	 2329.5	 2323.2	  2326.7	     16795	     0	        8
2024.11.18	 20:00:00	 2326.4	 2326.6	 2314.3	  2320.8	     16519	     0	        8
2024.11.18	 21:00:00	 2320.5	 2320.8	 2310.8	  2317.7	     16785	     0	        8
2024.11.18	 22:00:00	 2317.3	 2323.3	 2316.2	  2317.8	     22184	     0	        8
2024.11.18	 23:00:00	 2317.6	 2320.6	 2316.6	  2320.1	      8595	     0	        8
2024.11.19	 01:00:00	 2316.8	 2318.6	 2313.2	  2317.9	      3918	     0	        8
2024.11.19	 02:00:00	 2317.5	 2322.1	 2317.4	  2319.1	      3466	     0	        8
2024.11.19	 03:00:00	 2319.2	 2320.1	 2316.9	  2319.7	      3344	     0	        8
2024.11.19	 04:00:00	 2319.6	 2320.6	 2317.5	  2320.4	      3012	     0	        8
2024.11.19	 05:00:00	 2320.4	 2323.9	 2320.4	  2323.1	      2658	     0	        8
2024.11.19	 06:00:00	 2323.0	 2324.6	 2322.0	  2322.6	      2012	     0	        8
2024.11.19	 07:00:00	 2322.6	 2322.9	 2320.2	  2321.2	      2207	     0	        8
2024.11.19	 08:00:00	 2321.1	 2321.8	 2320.1	  2320.3	      2538	     0	        8
2024.11.19	 09:00:00	 2320.5	 2322.1	 2317.6	  2320.0	      4200	     0	        8
2024.11.19	 10:00:00	 2319.8	 2322.3	 2309.9	  2315.9	     15538	     0	        8
2024.11.19	 11:00:00	 2315.8	 2318.3	 2289.2	  2292.0	     17953	     0	        8
2024.11.19	 12:00:00	 2292.0	 2296.6	 2286.7	  2291.2	     13972	     0	        8
2024.11.19	 13:00:00	 2291.1	 2298.9	 2289.0	  2298.3	     16775	     0	        8
2024.11.19	 14:00:00	 2298.4	 2308.0	 2297.4	  2307.9	     17394	     0	        8
2024.11.19	 15:00:00	 2307.7	 2308.0	 2284.8	  2286.8	     23325	     0	        8
2024.11.19	 16:00:00	 2286.8	 2303.8	 2282.5	  2301.4	     27097	     0	        8
2024.11.19	 17:00:00	 2301.3	 2316.0	 2295.0	  2312.8	     26205	     0	        8
2024.11.19	 18:00:00	 2312.7	 2324.1	 2311.0	  2323.2	     18852	     0	        8
2024.11.19	 19:00:00	 2323.1	 2326.3	 2318.1	  2321.0	     16781	     0	        8
2024.11.19	 20:00:00	 2320.8	 2331.4	 2318.4	  2331.1	     15954	     0	        8
2024.11.19	 21:00:00	 2330.8	 2333.0	 2324.3	  2326.6	     16389	     0	        8
2024.11.19	 22:00:00	 2326.2	 2335.8	 2324.1	  2334.1	     21348	     0	        8
2024.11.19	 23:00:00	 2333.7	 2336.8	 2333.0	  2333.6	     11078	     0	        8
2024.11.20	 01:00:00	 2333.5	 2340.5	 2333.3	  2339.2	      3566	     0	        8
2024.11.20	 02:00:00	 2339.1	 2342.9	 2338.7	  2339.5	      4102	     0	        8
2024.11.20	 03:00:00	 2339.5	 2340.1	 2335.7	  2336.7	      4336	     0	        8
2024.11.20	 04:00:00	 2336.5	 2340.4	 2335.7	  2339.3	      3293	     0	        8
2024.11.20	 05:00:00	 2339.3	 2339.9	 2335.3	  2336.9	      2619	     0	        8
2024.11.20	 06:00:00	 2336.9	 2339.9	 2336.8	  2338.8	      2146	     0	        8
2024.11.20	 07:00:00	 2338.9	 2339.5	 2337.0	  2338.1	      2231	     0	        8
2024.11.20	 08:00:00	 2338.2	 2343.0	 2337.8	  2340.7	      2853	     0	        8
2024.11.20	 09:00:00	 2338.6	 2343.6	 2335.9	  2341.4	      6261	     0	        8
2024.11.20	 10:00:00	 2341.2	 2343.4	 2337.9	  2338.4	     11416	     0	        8
2024.11.20	 11:00:00	 2338.3	 2342.1	 2333.5	  2335.1	     12464	     0	        8
2024.11.20	 12:00:00	 2335.0	 2336.1	 2329.7	  2332.1	     11720	     0	        8
2024.11.20	 13:00:00	 2332.0	 2333.5	 2328.7	  2331.6	     14300	     0	        8
2024.11.20	 14:00:00	 2331.2	 2337.1	 2329.5	  2336.0	     14480	     0	        8
2024.11.20	 15:00:00	 2335.8	 2337.2	 2330.0	  2331.5	     15441	     0	        8
2024.11.20	 16:00:00	 2331.3	 2333.4	 2316.2	  2319.8	     21983	     0	        8
2024.11.20	 17:00:00	 2319.4	 2329.5	 2306.6	  2328.8	     26722	     0	        8
2024.11.20	 18:00:00	 2328.7	 2329.1	 2315.5	  2326.2	     21379	     0	        8
2024.11.20	 19:00:00	 2325.9	 2327.3	 2316.4	  2321.9	     18211	     0	        8
2024.11.20	 20:00:00	 2321.6	 2325.2	 2315.1	  2318.9	     17838	     0	        8
2024.11.20	 21:00:00	 2318.5	 2324.8	 2315.4	  2323.0	     15707	     0	        8
2024.11.20	 22:00:00	 2322.7	 2336.2	 2320.9	  2336.1	     22648	     0	        8
2024.11.20	 23:00:00	 2336.1	 2339.4	 2332.1	  2337.5	     17595	     0	        8
2024.11.21	 01:00:00	 2335.7	 2339.1	 2331.6	  2338.3	      3678	     0	        8
2024.11.21	 02:00:00	 2338.0	 2338.9	 2327.3	  2327.7	      4843	     0	        8
2024.11.21	 03:00:00	 2327.6	 2330.8	 2326.1	  2327.0	      3715	     0	        8
2024.11.21	 04:00:00	 2327.1	 2332.0	 2327.0	  2329.5	      2928	     0	        8
2024.11.21	 05:00:00	 2329.5	 2332.2	 2327.9	  2328.7	      1970	     0	        8
2024.11.21	 06:00:00	 2328.6	 2331.5	 2327.4	  2330.2	      1789	     0	        8
2024.11.21	 07:00:00	 2330.3	 2333.0	 2329.5	  2330.5	      1703	     0	        8
2024.11.21	 08:00:00	 2330.6	 2333.9	 2329.7	  2333.5	      1841	     0	        8
2024.11.21	 09:00:00	 2333.6	 2337.1	 2324.4	  2332.1	      6758	     0	        8
2024.11.21	 10:00:00	 2332.0	 2335.6	 2325.2	  2330.5	     12700	     0	        8
2024.11.21	 11:00:00	 2330.4	 2330.7	 2321.7	  2328.2	     13663	     0	        8
2024.11.21	 12:00:00	 2328.1	 2332.2	 2325.3	  2328.5	     10723	     0	        8
2024.11.21	 13:00:00	 2328.3	 2343.4	 2328.1	  2341.7	     17141	     0	        8
2024.11.21	 14:00:00	 2341.6	 2352.8	 2340.8	  2350.0	     19729	     0	        8
2024.11.21	 15:00:00	 2349.7	 2356.0	 2347.4	  2350.9	     21761	     0	        8
2024.11.21	 16:00:00	 2350.8	 2353.9	 2337.5	  2348.6	     24020	     0	        8
2024.11.21	 17:00:00	 2348.3	 2368.2	 2340.6	  2365.3	     30885	     0	        8
2024.11.21	 18:00:00	 2364.9	 2373.5	 2361.7	  2371.2	     22506	     0	        8
2024.11.21	 19:00:00	 2370.9	 2380.0	 2366.9	  2376.2	     18892	     0	        8
2024.11.21	 20:00:00	 2376.0	 2382.7	 2374.7	  2379.6	     17207	     0	        8
2024.11.21	 21:00:00	 2379.3	 2381.9	 2374.5	  2378.0	     16751	     0	        8
2024.11.21	 22:00:00	 2377.7	 2382.2	 2372.2	  2372.5	     22728	     0	        8
2024.11.21	 23:00:00	 2372.3	 2373.3	 2369.1	  2370.4	      9450	     0	        8
2024.11.22	 01:00:00	 2368.9	 2371.9	 2368.7	  2371.0	      3365	     0	        8
2024.11.22	 02:00:00	 2370.7	 2373.2	 2369.5	  2371.2	      3834	     0	        8
2024.11.22	 03:00:00	 2371.5	 2376.4	 2371.5	  2374.5	      3121	     0	        8
2024.11.22	 04:00:00	 2374.5	 2377.0	 2373.3	  2376.5	      2122	     0	        8
2024.11.22	 05:00:00	 2376.4	 2379.3	 2370.3	  2374.3	      2911	     0	        8
2024.11.22	 06:00:00	 2374.1	 2376.2	 2372.1	  2374.8	      2272	     0	        8
2024.11.22	 07:00:00	 2374.9	 2375.6	 2371.9	  2372.2	      2557	     0	        8
2024.11.22	 08:00:00	 2372.3	 2377.0	 2372.1	  2375.5	      2397	     0	        8
2024.11.22	 09:00:00	 2375.4	 2379.8	 2374.5	  2376.4	      4015	     0	        8
2024.11.22	 10:00:00	 2376.1	 2380.0	 2370.8	  2378.0	     10811	     0	        8
2024.11.22	 11:00:00	 2378.1	 2379.3	 2366.5	  2378.8	     13289	     0	        8
2024.11.22	 12:00:00	 2378.8	 2379.0	 2369.5	  2377.1	     10426	     0	        8
2024.11.22	 13:00:00	 2377.0	 2379.0	 2370.9	  2378.6	     12961	     0	        8
2024.11.22	 14:00:00	 2378.2	 2384.7	 2376.4	  2382.6	     14010	     0	        8
2024.11.22	 15:00:00	 2382.4	 2384.9	 2377.6	  2380.0	     18562	     0	        8
2024.11.22	 16:00:00	 2379.8	 2398.7	 2378.4	  2398.1	     21859	     0	        8
2024.11.22	 17:00:00	 2397.8	 2402.6	 2388.0	  2402.4	     25277	     0	        8
2024.11.22	 18:00:00	 2402.3	 2409.1	 2398.3	  2408.8	     18916	     0	        8
2024.11.22	 19:00:00	 2408.6	 2413.6	 2405.3	  2411.2	     15565	     0	        8
2024.11.22	 20:00:00	 2411.1	 2414.6	 2408.6	  2412.5	     15223	     0	        8
2024.11.22	 21:00:00	 2412.1	 2418.9	 2410.9	  2414.1	     14841	     0	        8
2024.11.22	 22:00:00	 2413.8	 2417.6	 2405.3	  2413.6	     23638	     0	        8
2024.11.22	 23:00:00	 2413.2	 2419.1	 2413.1	  2418.6	     10057	     0	        8
2024.11.25	 01:00:00	 2430.6	 2448.2	 2430.0	  2437.3	      4422	     0	        8
2024.11.25	 02:00:00	 2437.2	 2439.6	 2436.4	  2438.3	      1695	     0	        8
2024.11.25	 03:00:00	 2438.3	 2440.3	 2437.1	  2438.1	      1813	     0	        8
2024.11.25	 04:00:00	 2438.2	 2440.0	 2437.9	  2439.6	      1423	     0	        8
2024.11.25	 05:00:00	 2439.5	 2440.1	 2435.2	  2438.1	      1389	     0	        8
2024.11.25	 06:00:00	 2438.0	 2439.6	 2437.8	  2439.0	      1212	     0	        8
2024.11.25	 07:00:00	 2439.0	 2439.5	 2438.3	  2439.3	       970	     0	        8
2024.11.25	 08:00:00	 2439.3	 2440.5	 2438.2	  2440.0	      1721	     0	        8
2024.11.25	 09:00:00	 2439.9	 2440.1	 2435.3	  2437.8	      3097	     0	        8
2024.11.25	 10:00:00	 2438.1	 2445.0	 2437.3	  2439.2	     11469	     0	        8
2024.11.25	 11:00:00	 2438.8	 2446.4	 2436.0	  2444.4	     10543	     0	        8
2024.11.25	 12:00:00	 2444.3	 2444.5	 2440.2	  2440.9	      8247	     0	        8
2024.11.25	 13:00:00	 2440.8	 2441.8	 2437.5	  2439.7	     10286	     0	        8
2024.11.25	 14:00:00	 2439.5	 2440.1	 2430.2	  2438.2	     14308	     0	        8
2024.11.25	 15:00:00	 2438.0	 2450.3	 2437.1	  2447.5	     16995	     0	        8
2024.11.25	 16:00:00	 2447.4	 2458.2	 2440.0	  2448.2	     24474	     0	        8
2024.11.25	 17:00:00	 2448.0	 2476.8	 2442.4	  2476.0	     26866	     0	        8
2024.11.25	 18:00:00	 2475.9	 2476.3	 2456.1	  2463.1	     19961	     0	        8
2024.11.25	 19:00:00	 2462.9	 2465.7	 2447.8	  2456.4	     20870	     0	        8
2024.11.25	 20:00:00	 2456.2	 2465.8	 2455.9	  2464.2	     17224	     0	        8
2024.11.25	 21:00:00	 2463.9	 2468.7	 2460.9	  2462.3	     15907	     0	        8
2024.11.25	 22:00:00	 2462.1	 2463.3	 2450.0	  2450.5	     23863	     0	        8
2024.11.25	 23:00:00	 2450.2	 2454.2	 2448.8	  2453.4	     11974	     0	        8
2024.11.26	 01:00:00	 2454.3	 2457.0	 2421.6	  2425.1	      7671	     0	        8
2024.11.26	 02:00:00	 2425.1	 2431.6	 2418.7	  2427.0	      7581	     0	        8
2024.11.26	 03:00:00	 2427.1	 2437.6	 2423.0	  2435.6	      5450	     0	        8
2024.11.26	 04:00:00	 2435.6	 2440.7	 2435.3	  2440.0	      3373	     0	        8
2024.11.26	 05:00:00	 2440.0	 2441.9	 2438.9	  2440.4	      2271	     0	        8
2024.11.26	 06:00:00	 2440.4	 2443.6	 2439.4	  2441.5	      1907	     0	        8
2024.11.26	 07:00:00	 2441.4	 2443.2	 2438.0	  2439.4	      2172	     0	        8
2024.11.26	 08:00:00	 2439.3	 2446.2	 2438.9	  2442.9	      2543	     0	        8
2024.11.26	 09:00:00	 2442.8	 2443.5	 2437.3	  2437.4	      5214	     0	        8
2024.11.26	 10:00:00	 2437.5	 2438.0	 2431.5	  2434.8	     12033	     0	        8
2024.11.26	 11:00:00	 2434.4	 2437.3	 2433.2	  2436.4	     10691	     0	        8
2024.11.26	 12:00:00	 2436.3	 2443.0	 2433.1	  2439.6	     10036	     0	        8
2024.11.26	 13:00:00	 2439.4	 2448.2	 2439.4	  2447.8	     12605	     0	        8
2024.11.26	 14:00:00	 2447.6	 2452.4	 2445.1	  2448.2	     16287	     0	        8
2024.11.26	 15:00:00	 2448.0	 2450.7	 2439.7	  2442.2	     18464	     0	        8
2024.11.26	 16:00:00	 2442.0	 2444.0	 2429.4	  2430.4	     23155	     0	        8
2024.11.26	 17:00:00	 2430.2	 2438.2	 2419.8	  2435.7	     25251	     0	        8
2024.11.26	 18:00:00	 2435.6	 2441.3	 2426.5	  2437.8	     20023	     0	        8
2024.11.26	 19:00:00	 2437.5	 2442.5	 2433.6	  2439.3	     15682	     0	        8
2024.11.26	 20:00:00	 2439.1	 2439.9	 2430.6	  2434.6	     14489	     0	        8
2024.11.26	 21:00:00	 2434.3	 2437.1	 2428.0	  2429.5	     16180	     0	        8
2024.11.26	 22:00:00	 2429.2	 2436.3	 2428.6	  2432.5	     22211	     0	        8
2024.11.26	 23:00:00	 2432.1	 2439.5	 2431.5	  2438.9	     10145	     0	        8
2024.11.27	 01:00:00	 2435.9	 2439.8	 2435.4	  2439.1	      2770	     0	        8
2024.11.27	 02:00:00	 2438.8	 2439.5	 2437.2	  2438.9	      2245	     0	        8
2024.11.27	 03:00:00	 2439.0	 2439.2	 2436.9	  2438.7	      2037	     0	        8
2024.11.27	 04:00:00	 2438.6	 2442.7	 2438.6	  2440.1	      1820	     0	        8
2024.11.27	 05:00:00	 2440.0	 2440.1	 2435.5	  2437.3	      1758	     0	        8
2024.11.27	 06:00:00	 2437.1	 2437.2	 2434.1	  2435.9	      1388	     0	        8
2024.11.27	 07:00:00	 2436.0	 2436.2	 2433.8	  2434.6	      1482	     0	        8
2024.11.27	 08:00:00	 2434.9	 2437.7	 2434.8	  2436.7	      1613	     0	        8
2024.11.27	 09:00:00	 2436.6	 2440.7	 2436.0	  2438.7	      3933	     0	        8
2024.11.27	 10:00:00	 2438.2	 2440.4	 2431.8	  2434.0	     12442	     0	        8
2024.11.27	 11:00:00	 2434.1	 2442.8	 2433.8	  2442.6	     10382	     0	        8
2024.11.27	 12:00:00	 2442.4	 2448.3	 2438.7	  2446.8	     10221	     0	        8
2024.11.27	 13:00:00	 2446.7	 2448.8	 2441.7	  2447.7	     12306	     0	        8
2024.11.27	 14:00:00	 2447.6	 2452.0	 2446.1	  2449.2	     14383	     0	        8
2024.11.27	 15:00:00	 2449.1	 2461.2	 2447.3	  2450.8	     19796	     0	        8
2024.11.27	 16:00:00	 2450.6	 2462.8	 2444.0	  2451.1	     22080	     0	        8
2024.11.27	 17:00:00	 2451.2	 2455.2	 2431.9	  2435.7	     25979	     0	        8
2024.11.27	 18:00:00	 2435.4	 2443.1	 2433.0	  2436.6	     20913	     0	        8
2024.11.27	 19:00:00	 2436.3	 2438.5	 2429.5	  2434.4	     17409	     0	        8
2024.11.27	 20:00:00	 2434.0	 2438.4	 2431.3	  2435.8	     14194	     0	        8
2024.11.27	 21:00:00	 2435.5	 2437.5	 2433.0	  2436.9	     13206	     0	        8
2024.11.27	 22:00:00	 2436.6	 2437.2	 2432.3	  2434.9	     20726	     0	        8
2024.11.27	 23:00:00	 2434.9	 2438.8	 2434.7	  2436.8	      8626	     0	        8
2024.11.28	 01:00:00	 2438.7	 2442.6	 2438.7	  2439.4	      3071	     0	        8
2024.11.28	 02:00:00	 2439.2	 2442.6	 2439.1	  2441.9	      2180	     0	        8
2024.11.28	 03:00:00	 2441.7	 2443.2	 2439.7	  2440.9	      2929	     0	        8
2024.11.28	 04:00:00	 2441.0	 2443.8	 2440.7	  2443.2	      1871	     0	        8
2024.11.28	 05:00:00	 2443.1	 2443.5	 2440.3	  2441.1	      1103	     0	        8
2024.11.28	 06:00:00	 2441.2	 2442.5	 2440.6	  2441.3	       951	     0	        8
2024.11.28	 07:00:00	 2441.2	 2442.0	 2440.6	  2441.6	      1277	     0	        8
2024.11.28	 08:00:00	 2441.7	 2442.1	 2439.3	  2439.5	      1318	     0	        8
2024.11.28	 09:00:00	 2439.4	 2440.0	 2436.6	  2437.3	      3348	     0	        8
2024.11.28	 10:00:00	 2437.4	 2443.4	 2437.4	  2443.3	      9340	     0	        8
2024.11.28	 11:00:00	 2443.2	 2450.1	 2442.3	  2447.1	      8975	     0	        8
2024.11.28	 12:00:00	 2447.0	 2450.1	 2443.4	  2448.2	      8143	     0	        8
2024.11.28	 13:00:00	 2448.0	 2448.3	 2444.9	  2446.0	      8463	     0	        8
